"Type","SKU","Name","Parent","Description","Regular price","Categories","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Images","360_Viewer_Path","Video_Path"
"variation","s01ph03w-Ova-14KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Oval - 14K White Gold","s01ph03w","","2060","","Shape","Oval","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_003.jpg","",""
"variation","s01ph03w-Pea-14KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Pear - 14K White Gold","s01ph03w","","2060","","Shape","Pear","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_003.jpg","",""
"variation","s01ph03w-Pri-14KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Princess - 14K White Gold","s01ph03w","","2060","","Shape","Princess","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_W_W_003.jpg","",""
"variation","s01ph03w-Rou-18KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Round - 18K Yellow Gold","s01ph03w","","2060","","Shape","Round","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_003.jpg","",""
"variation","s01ph03w-Pea-18KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Pear - 18K White Gold","s01ph03w","","2060","","Shape","Pear","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_W_W_003.jpg","",""
"variation","s01ph03w-Rou-14KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Round - 14K Yellow Gold","s01ph03w","","2060","","Shape","Round","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_Y_W_003.jpg","",""
"variation","s01ph03w-Ova-Plat","Solitaire Engagement Ring Embellished With a Classic Basket Head - Oval - Platinum","s01ph03w","","2060","","Shape","Oval","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_W_W_003.jpg","",""
"variation","s01ph03w-Rou-14KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Round - 14K Rose Gold","s01ph03w","","2060","","Shape","Round","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RND_R_W_003.jpg","",""
"variation","s01ph03w-Cus-14KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Cushion - 14K White Gold","s01ph03w","","2060","","Shape","Cushion","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_003.jpg","",""
"variation","s01ph03w-Eme-Plat","Solitaire Engagement Ring Embellished With a Classic Basket Head - Emerald - Platinum","s01ph03w","","2060","","Shape","Emerald","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_003.jpg","",""
"variation","s01ph03w-Ova-14KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Oval - 14K Yellow Gold","s01ph03w","","2060","","Shape","Oval","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_003.jpg","",""
"variation","s01ph03w-Cus-Plat","Solitaire Engagement Ring Embellished With a Classic Basket Head - Cushion - Platinum","s01ph03w","","2060","","Shape","Cushion","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_003.jpg","",""
"variation","s01ph03w-Ova-14KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Oval - 14K Rose Gold","s01ph03w","","2060","","Shape","Oval","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_003.jpg","",""
"variation","s01ph03w-Rad-18KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Radiant - 18K White Gold","s01ph03w","","2060","","Shape","Radiant","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_003.jpg","",""
"variation","s01ph03w-Eme-18KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Emerald - 18K White Gold","s01ph03w","","2060","","Shape","Emerald","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_003.jpg","",""
"variation","s01ph03w-Cus-18KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Cushion - 18K White Gold","s01ph03w","","2060","","Shape","Cushion","0","1","Metal","18K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_W_W_003.jpg","",""
"variation","s01ph03w-Pea-18KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Pear - 18K Yellow Gold","s01ph03w","","2060","","Shape","Pear","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_003.jpg","",""
"variation","s01ph03w-Pea-14KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Pear - 14K Yellow Gold","s01ph03w","","2060","","Shape","Pear","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_Y_W_003.jpg","",""
"variation","s01ph03w-Rad-18KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Radiant - 18K Yellow Gold","s01ph03w","","2060","","Shape","Radiant","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_003.jpg","",""
"variation","s01ph03w-Rad-14KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Radiant - 14K White Gold","s01ph03w","","2060","","Shape","Radiant","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_003.jpg","",""
"variation","s01ph03w-Ova-18KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Oval - 18K Yellow Gold","s01ph03w","","2060","","Shape","Oval","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_Y_W_003.jpg","",""
"variation","s01ph03w-Pri-18KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Princess - 18K Yellow Gold","s01ph03w","","2060","","Shape","Princess","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_003.jpg","",""
"variation","s01ph03w-Ova-18KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Oval - 18K Rose Gold","s01ph03w","","2060","","Shape","Oval","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/OVL_R_W_003.jpg","",""
"variation","s01ph03w-Rad-18KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Radiant - 18K Rose Gold","s01ph03w","","2060","","Shape","Radiant","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_003.jpg","",""
"variation","s01ph03w-Pri-14KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Princess - 14K Yellow Gold","s01ph03w","","2060","","Shape","Princess","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_Y_W_003.jpg","",""
"variation","s01ph03w-Pea-14KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Pear - 14K Rose Gold","s01ph03w","","2060","","Shape","Pear","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_003.jpg","",""
"variation","s01ph03w-Pea-18KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Pear - 18K Rose Gold","s01ph03w","","2060","","Shape","Pear","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PER_R_W_003.jpg","",""
"variation","s01ph03w-Eme-18KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Emerald - 18K Rose Gold","s01ph03w","","2060","","Shape","Emerald","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_003.jpg","",""
"variation","s01ph03w-Rad-14KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Radiant - 14K Rose Gold","s01ph03w","","2060","","Shape","Radiant","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_R_W_003.jpg","",""
"variation","s01ph03w-Cus-14KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Cushion - 14K Yellow Gold","s01ph03w","","2060","","Shape","Cushion","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_003.jpg","",""
"variation","s01ph03w-Eme-14KW","Solitaire Engagement Ring Embellished With a Classic Basket Head - Emerald - 14K White Gold","s01ph03w","","2060","","Shape","Emerald","0","1","Metal","14K White Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_W_W_003.jpg","",""
"variation","s01ph03w-Cus-18KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Cushion - 18K Yellow Gold","s01ph03w","","2060","","Shape","Cushion","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_Y_W_003.jpg","",""
"variation","s01ph03w-Pri-18KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Princess - 18K Rose Gold","s01ph03w","","2060","","Shape","Princess","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_003.jpg","",""
"variation","s01ph03w-Eme-14KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Emerald - 14K Rose Gold","s01ph03w","","2060","","Shape","Emerald","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_R_W_003.jpg","",""
"variation","s01ph03w-Rad-Plat","Solitaire Engagement Ring Embellished With a Classic Basket Head - Radiant - Platinum","s01ph03w","","2060","","Shape","Radiant","0","1","Metal","Platinum","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_W_W_003.jpg","",""
"variation","s01ph03w-Rad-14KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Radiant - 14K Yellow Gold","s01ph03w","","2060","","Shape","Radiant","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/RAD_Y_W_003.jpg","",""
"variation","s01ph03w-Pri-14KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Princess - 14K Rose Gold","s01ph03w","","2060","","Shape","Princess","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/PRN_R_W_003.jpg","",""
"variation","s01ph03w-Eme-18KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Emerald - 18K Yellow Gold","s01ph03w","","2060","","Shape","Emerald","0","1","Metal","18K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_003.jpg","",""
"variation","s01ph03w-Cus-18KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Cushion - 18K Rose Gold","s01ph03w","","2060","","Shape","Cushion","0","1","Metal","18K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_003.jpg","",""
"variation","s01ph03w-Cus-14KR","Solitaire Engagement Ring Embellished With a Classic Basket Head - Cushion - 14K Rose Gold","s01ph03w","","2060","","Shape","Cushion","0","1","Metal","14K Rose Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/CSH_R_W_003.jpg","",""
"variation","s01ph03w-Eme-14KY","Solitaire Engagement Ring Embellished With a Classic Basket Head - Emerald - 14K Yellow Gold","s01ph03w","","2060","","Shape","Emerald","0","1","Metal","14K Yellow Gold","0","1","Size","","0","1","Carat / Type","","0","1","http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_001.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_002.jpg, http://localhost:8000/wp-content/uploads/raw_images/EMR_Y_W_003.jpg","",""
"variable","18191y14","Sculptural Waves Diamond Solitaire Engagement Ring in 14K Yellow Gold with Claw Prong Set Diamond (2.4mm)","","This 14K Yellow Gold engagement ring from the Sculptural Waves collection features a Claw Prong set Diamond. The classic design and 2.4mm band width make it a timeless choice.

[ring_360]","","Solitaire","Shape","Round, Oval, Cushion, Princess, Emerald, Radiant, Marquise, Pear, Heart, Asscher","1","1","Metal","14K White Gold, 14K Yellow Gold, 14K Rose Gold, 18K White Gold, 18K Yellow Gold, 18K Rose Gold, Platinum","1","1","Size","3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 11.0, 11.5, 12.0, 12.5, 13.0","1","1","Carat / Type","","1","1","http://localhost:8000/wp-content/uploads/raw_images/18191_M1_OVL_DIM_wht_0100CT_Y_Box1_002_1600X1600.jpg","product_296649/360/assets",""
"variable","18191w14","Sculptural Waves Diamond Solitaire Engagement Ring in 14K White Gold with Claw Prong Set Diamond (2.4mm)","","A beautiful 14K White Gold engagement ring from the Sculptural Waves collection, this piece features a Claw Prong set Diamond. The sleek design and 2.4mm band width create a sophisticated and enduring piece.

[ring_360]","","Solitaire","Shape","Round, Oval, Cushion, Princess, Emerald, Radiant, Marquise, Pear, Heart, Asscher","1","1","Metal","14K White Gold, 14K Yellow Gold, 14K Rose Gold, 18K White Gold, 18K Yellow Gold, 18K Rose Gold, Platinum","1","1","Size","3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 11.0, 11.5, 12.0, 12.5, 13.0","1","1","Carat / Type","","1","1","http://localhost:8000/wp-content/uploads/raw_images/18191_M1_OVL_DIM_wht_0100CT_W_Box1_002_1600X1600.jpg","product_296648/360/assets",""
"variable","18191r14","Sculptural Waves Diamond Solitaire Engagement Ring in 14K Rose Gold with Claw Prong Set Diamond (2.4mm)","","A romantic design, this 14K Rose Gold engagement ring from the Sculptural Waves collection is adorned with a Claw Prong set Diamond. The warm hue of the metal adds a soft touch to this elegant piece, with a band width of 2.4mm.

[ring_360]","","Solitaire","Shape","Round, Oval, Cushion, Princess, Emerald, Radiant, Marquise, Pear, Heart, Asscher","1","1","Metal","14K White Gold, 14K Yellow Gold, 14K Rose Gold, 18K White Gold, 18K Yellow Gold, 18K Rose Gold, Platinum","1","1","Size","3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 11.0, 11.5, 12.0, 12.5, 13.0","1","1","Carat / Type","","1","1","http://localhost:8000/wp-content/uploads/raw_images/18191_M1_OVL_DIM_wht_0100CT_R_Box1_002_1600X1600.jpg","product_296650/360/assets",""
